finalserialno,a01,a02,a03,region,recontact,agency,Constit_Code,Constit_Name,Interview_Date,total_num_dwel,total_num_hous,num_elig_people,edlevel,turnoutValidationReg
64620,Brexit,Don`t know,Fairly interested,West Midlands,No,Kantar,West Worce,E14001035,03/08/2017,1,1,2,Undergraduate,Voted
64622,immegration,Labour,Fairly interested,West Midlands,No,Kantar,West Worce,E14001035,08/09/2017,1,1,1,No qualifications,Voted
64707,"Brexit I suppose, in respect of the youth of today.  They don't know any different other than being in Europe.  / Financially it will hit us a bit but it seems like that will be ok but younger people are struggling more than us, they have y",Conservatives,Fairly interested,West Midlands,Yes,Natcen,Wyre Fores,E14001058,30/07/2017,1,1,2,Undergraduate,Voted
64715,"Brexit.  I think we ought to just walk away because we will always do well. It was a trade agreement and they took us in, changed our laws and everything else.",United Kingdom Independence Party (UKIP),Not at all interested,West Midlands,No,Natcen,Wyre Fores,E14001058,31/07/2017,1,1,1,No qualifications,Voted
64716,"Brexit.  / part of it is that I work in retail: uncertainty of exchange rate, tarriffs and other financial matters.  What will Britain look like not being a part of Europe.",None/No party,Fairly interested,West Midlands,No,Natcen,Wyre Fores,E14001058,09/08/2017,1,1,2,Undergraduate,Voted
64720,"Benefit system is in a right mess.  Anyone I know, round here would say people don't get this and that.  It was DLA and then PIP and it has made it worse.  I had to go to court because of it and was not happy to go to those lengths to get w",Labour,Very interested,West Midlands,No,Natcen,Wyre Fores,E14001058,12/07/2017,1,1,2,Undergraduate,Voted
64721,"Insecurity of government, leaving Brexit and the best deal.  How many hours everyone has to work and money goes nowhere.",Labour,Fairly interested,West Midlands,No,Natcen,Wyre Fores,E14001058,06/08/2017,1,1,5,Undergraduate,Voted
64722,Austerity.  / Gap between rich and poor /-,Labour,Very interested,West Midlands,No,Natcen,Wyre Fores,E14001058,24/07/2017,1,1,2,Undergraduate,Not voted-unregistered
64806,Two really.  One is the stupidity of leaving the EU.  Life is about building community.  Why would you leave your neighbours? The other is the complete erosion of democracy by the very wealthy. There are members of the government who have g,Labour,Very interested,West Midlands,Yes,Natcen,Wyre Fores,E14001058,04/08/2017,1,1,2,Undergraduate,Voted
64815,"It's an impossible one.  European crisis almost certainly but the financial crisis is very close to it. All the damage from 2004 is still there.  In the past we have had ways to grow out of it.  Time, due element and inflation cure or ameli",Labour,Fairly interested,West Midlands,No,Natcen,Wyre Fores,E14001058,03/08/2017,1,1,1,Undergraduate,Voted
65116,CRIME - I HAVE TO BE CAREFUL EVERYTIME I'M GOING OUT IN CASE I AM ATTACKED BEING A LADY ON MY OWN P/NO,Conservatives,Not very interested,Yorkshire & Humber,No,Kantar,Beverley a,E14000556,11/07/2017,1,1,1,Undergraduate,Voted
65120,THE SECURITY PROCEDURES IN THE COUNTRY - TOO MUCH SECURITY AND CHECKING OF PEOPLE,Don`t know,Very interested,Yorkshire & Humber,No,Kantar,Beverley a,E14000556,11/07/2017,1,1,1,No qualifications,Voted
65122,HOMELESS CRISIS - AS I CAN SEE IN THE LAST 6 YEARS IT IS GETTING WORSE. P/NO,Labour,Fairly interested,Yorkshire & Humber,No,Kantar,Beverley a,E14000556,20/07/2017,1,1,2,Undergraduate,Not voted-registered
65207,AUSTERITY - IT IS CAUSING A LOT OF PROBLEMS WITH THE ECONOMY AND SOCIALLY - PEOPLES LIVES ARE SUFFERING,Labour,Very interested,Yorkshire & Humber,Yes,Kantar,Beverley a,E14000556,08/09/2017,1,1,3,Undergraduate,Voted
65209,MORALITY - THERE IS A COMMUNITY BREAKDOWN - PEOPLE USED TO LOOK OUT FOR EACH OTHER AND THEY DON'T NOW WITH A BREAKDOWN OF TRUST IN AUTHORITY AND LACK OF TOLERANCE IN PEOPLE,Labour,Fairly interested,Yorkshire & Humber,Yes,Kantar,Beverley a,E14000556,15/08/2017,1,1,1,Undergraduate,Voted
65215,IMMIGRANTS - WE ARE STUCK FOR HOSPITALS BECAUSE THERE ARE SO MANY COMING IN IT IS DIFFICULT TO GET AN APPOINTMENT AT THE DOCTORS OR HOSPITALS. P/NO,Conservatives,Not very interested,Yorkshire & Humber,No,Kantar,Beverley a,E14000556,20/07/2017,1,1,2,No qualifications,Voted
65216,TERRORISM - ALL THE INNOCENT CHILDREN AND PEOPLE GETTING KILLED. P/NO,Conservatives,Not very interested,Yorkshire & Humber,No,Kantar,Beverley a,E14000556,14/07/2017,1,1,2,Below GCSE,
65219,BREXIT - THE IMPACT IT'S GOING TO HAVE ON THE UK,Don`t know,Fairly interested,Yorkshire & Humber,No,Kantar,Beverley a,E14000556,15/08/2017,1,1,2,,Voted
65220,IMMIGRATION - THE DOORS TO THE COUNTRY HAVE BEEN OPEN TO EASILY TO LET ANYONE. I HAVE A LOT OF FRIENDS WHO HAVE NOT GOT JOBS YET I WORK FOR A COMPANY THAT EMPLOYEES PREDOMINENTLY FOREIGN NATIONALS. P/NO,None/No party,Fairly interested,Yorkshire & Humber,No,Kantar,Beverley a,E14000556,15/07/2017,1,1,2,Undergraduate,
65516,Immigration.  Too many people.  Too politically correct in Britain.,Other,Very interested,Yorkshire & Humber,No,Natcen,Bradford S,E14000588,24/07/2017,1,1,1,No qualifications,
65615,Immigration.,None/No party,Fairly interested,Yorkshire & Humber,No,Natcen,Bradford S,E14000588,16/08/2017,1,1,1,Undergraduate,Voted
65616,Education.  Schools.,Labour,Fairly interested,Yorkshire & Humber,No,Natcen,Bradford S,E14000588,27/07/2017,1,1,2,A-level,
65617,-1,,Not at all interested,Yorkshire & Humber,No,Natcen,Bradford S,E14000588,21/07/2017,1,1,1,No qualifications,Not voted-unregistered
65618,Social care.  University fees.,Labour,Fairly interested,Yorkshire & Humber,No,Natcen,Bradford S,E14000588,07/08/2017,1,1,1,Undergraduate,Voted
65619,"Immigration is fantastic, but it just needs to be controlled.",Conservatives,Very interested,Yorkshire & Humber,No,Natcen,Bradford S,E14000588,03/08/2017,1,1,2,GCSE,Voted
65620,Keeping labour out of government,Conservatives,Fairly interested,Yorkshire & Humber,No,Natcen,Bradford S,E14000588,07/08/2017,1,1,1,No qualifications,Voted
65622,Brexit,None/No party,Not at all interested,Yorkshire & Humber,No,Natcen,Bradford S,E14000588,24/07/2017,1,1,1,Undergraduate,Voted
65718,-1,,Not at all interested,Yorkshire & Humber,No,Kantar,Brigg and,E14000596,21/07/2017,1,1,1,GCSE,Not voted-registered
65719,brexit - social policies around brexit,None/No party,Very interested,Yorkshire & Humber,No,Kantar,Brigg and,E14000596,14/07/2017,1,1,1,Postgrad,Voted
65720,IMMIGRATION - TOO MUCH PRESSURE ON PUBLIC SERVICES P/NO,Conservatives,Fairly interested,Yorkshire & Humber,No,Kantar,Brigg and,E14000596,13/09/2017,1,1,2,Undergraduate,Voted
65721,unemployment,Labour,Not very interested,Yorkshire & Humber,No,Kantar,Brigg and,E14000596,13/07/2017,1,1,1,GCSE,Not voted-registered
65722,"safety, e.g.terrisom,peadifiles, road safety, social media and how it allows scams, and puts children in danger.",Don`t know,Very interested,Yorkshire & Humber,No,Kantar,Brigg and,E14000596,19/07/2017,1,1,2,Undergraduate,Voted
65724,lack of leadership - because no clear policies,Don`t know,Fairly interested,Yorkshire & Humber,No,Kantar,Brigg and,E14000596,19/07/2017,1,1,2,Undergraduate,Voted
65806,where are we going to house immigrants allowed in,Conservatives,Very interested,Yorkshire & Humber,Yes,Kantar,Brigg and,E14000596,13/07/2017,1,1,1,Undergraduate,Voted
65818,immigration - legal,None/No party,Fairly interested,Yorkshire & Humber,No,Kantar,Brigg and,E14000596,14/07/2017,1,1,1,GCSE,Not voted-registered
65821,future economy - about all the problems facing the country when leaving EU,Labour,Fairly interested,Yorkshire & Humber,No,Kantar,Brigg and,E14000596,05/08/2017,1,1,2,Postgrad,Voted
65917,immigration,None/No party,Not very interested,Yorkshire & Humber,No,Kantar,Don Valley,E14000667,15/07/2017,1,1,2,Below GCSE,Voted
65918,Brexit,None/No party,Not very interested,Yorkshire & Humber,No,Kantar,Don Valley,E14000667,24/07/2017,1,1,1,A-level,Not voted-registered
65919,immegration,None/No party,Very interested,Yorkshire & Humber,No,Kantar,Don Valley,E14000667,01/08/2017,1,1,1,No qualifications,Not voted-registered
65924,-1,,Not at all interested,Yorkshire & Humber,No,Kantar,Don Valley,E14000667,19/07/2017,1,1,1,No qualifications,Voted
66010,brexit,Labour,Fairly interested,Yorkshire & Humber,Yes,Kantar,Don Valley,E14000667,15/07/2017,1,1,2,Postgrad,Voted
66015,economy,Conservatives,Fairly interested,Yorkshire & Humber,No,Kantar,Don Valley,E14000667,19/07/2017,1,1,2,No qualifications,Voted
66017,Brexit,Conservatives,Fairly interested,Yorkshire & Humber,No,Kantar,Don Valley,E14000667,19/07/2017,1,1,2,A-level,Not voted-registered
66019,Brexit,Conservatives,Fairly interested,Yorkshire & Humber,No,Kantar,Don Valley,E14000667,01/08/2017,1,1,1,Undergraduate,Not voted-unregistered
66020,nhs,Labour,Not very interested,Yorkshire & Humber,No,Kantar,Don Valley,E14000667,16/08/2017,1,1,2,Undergraduate,Voted
66022,brexit,None/No party,Very interested,Yorkshire & Humber,No,Kantar,Don Valley,E14000667,19/07/2017,1,1,2,Postgrad,
66303,Brexit,Conservatives,Fairly interested,Yorkshire & Humber,Yes,Kantar,Elmet and,E14000689,19/07/2017,1,1,2,GCSE,Not voted-registered
66309,Brexit,None/No party,Fairly interested,Yorkshire & Humber,Yes,Kantar,Elmet and,E14000689,17/07/2017,1,1,2,A-level,Voted
66318,Brexit,None/No party,Fairly interested,Yorkshire & Humber,No,Kantar,Elmet and,E14000689,05/09/2017,1,1,1,Undergraduate,
66417,Brexit,None/No party,Very interested,Yorkshire & Humber,No,Kantar,Elmet and,E14000689,04/08/2017,1,1,2,Undergraduate,Voted
66420,Immigration,Conservatives,Very interested,Yorkshire & Humber,No,Kantar,Elmet and,E14000689,24/07/2017,1,1,1,Undergraduate,Voted
66423,Leaving the EU,Labour,Very interested,Yorkshire & Humber,No,Kantar,Elmet and,E14000689,27/07/2017,1,1,3,A-level,Not voted-unregistered
66424,Brexit,Labour,Very interested,Yorkshire & Humber,No,Kantar,Elmet and,E14000689,16/07/2017,1,1,2,Below GCSE,Voted
66425,Ethnic diversity,None/No party,Not very interested,Yorkshire & Humber,No,Kantar,Elmet and,E14000689,18/07/2017,1,1,2,GCSE,Not voted-registered
66520,"Jobs, a future for our kids. There is not enough now, a real lack of availability. So what is it going to be like in the future?",None/No party,Not at all interested,Yorkshire & Humber,No,Natcen,Great Grim,E14000716,16/08/2017,1,1,2,No qualifications,Not voted-registered
66615,Housing,Labour,Fairly interested,Yorkshire & Humber,No,Natcen,Great Grim,E14000716,23/08/2017,1,1,2,Undergraduate,
66624,Getting out of the EU,Conservatives,Fairly interested,Yorkshire & Humber,No,Natcen,Great Grim,E14000716,17/07/2017,1,1,1,No qualifications,Voted
66717,Brexit,Conservatives,Not very interested,Yorkshire & Humber,No,Kantar,Halifax,E14000723,01/08/2017,1,1,1,A-level,Not voted-registered
66719,-1,,Not very interested,Yorkshire & Humber,No,Kantar,Halifax,E14000723,02/08/2017,1,1,1,A-level,Not voted-unregistered
66721,Immigration,Don`t know,Not at all interested,Yorkshire & Humber,No,Kantar,Halifax,E14000723,15/07/2017,1,1,1,Below GCSE,
66725,-1,,Not very interested,Yorkshire & Humber,No,Kantar,Halifax,E14000723,15/07/2017,1,1,2,A-level,Not voted-registered
66819,Hate crimes towards muslims,Don`t know,Fairly interested,Yorkshire & Humber,No,Kantar,Halifax,E14000723,15/07/2017,1,1,2,Postgrad,Not voted-unregistered
66821,immigration,Don`t know,Not at all interested,Yorkshire & Humber,No,Kantar,Halifax,E14000723,17/07/2017,1,1,2,GCSE,Not voted-unregistered
66823,Housing,Don`t know,Fairly interested,Yorkshire & Humber,No,Kantar,Halifax,E14000723,17/07/2017,1,1,2,,Not voted-unregistered
66824,Terrorism,Conservatives,Fairly interested,Yorkshire & Humber,No,Kantar,Halifax,E14000723,17/07/2017,1,1,1,A-level,Voted
66825,brexit,None/No party,Fairly interested,Yorkshire & Humber,No,Kantar,Halifax,E14000723,11/09/2017,1,1,2,Undergraduate,Not voted-unregistered
66916,more money for the national health service,Don`t know,Not at all interested,Yorkshire & Humber,No,Kantar,Kingston u,E14000773,20/08/2017,1,1,1,No qualifications,Voted
66917,"housing, lack of it",Don`t know,Fairly interested,Yorkshire & Humber,No,Kantar,Kingston u,E14000773,14/09/2017,1,1,2,A-level,Not voted-unregistered
66922,lack of affordable housing,Don`t know,Not at all interested,Yorkshire & Humber,No,Kantar,Kingston u,E14000773,20/08/2017,1,1,1,GCSE,Not voted-registered
66924,the banks,Labour,Fairly interested,Yorkshire & Humber,No,Kantar,Kingston u,E14000773,16/07/2017,1,1,1,GCSE,Not voted-registered
67009,housing. the lack of it and because people are struggling to get on the ladder,Labour,Not very interested,Yorkshire & Humber,Yes,Kantar,Kingston u,E14000773,09/08/2017,1,1,2,A-level,Not voted-registered
67015,immigration,United Kingdom Independence Party (UKIP),Very interested,Yorkshire & Humber,No,Kantar,Kingston u,E14000773,24/07/2017,1,1,2,A-level,Voted
67016,not enough affordable housing,Conservatives,Fairly interested,Yorkshire & Humber,No,Kantar,Kingston u,E14000773,20/07/2017,1,1,1,No qualifications,Voted
67020,immigration,Conservatives,Very interested,Yorkshire & Humber,No,Kantar,Kingston u,E14000773,24/07/2017,1,1,2,No qualifications,Voted
67116,Economics and money,Don`t know,Not very interested,Yorkshire & Humber,No,Kantar,Leeds Nort,E14000779,13/08/2017,1,1,2,Undergraduate,Not voted-unregistered
67118,Immigration,Don`t know,Not very interested,Yorkshire & Humber,No,Kantar,Leeds Nort,E14000779,21/07/2017,1,1,1,Undergraduate,Voted
67120,NHS problem,Don`t know,Fairly interested,Yorkshire & Humber,No,Kantar,Leeds Nort,E14000779,21/07/2017,1,1,4,A-level,Not voted-registered
67121,NHS in general.,Conservatives,Fairly interested,Yorkshire & Humber,No,Kantar,Leeds Nort,E14000779,20/07/2017,1,1,2,Undergraduate,
67122,Education.,Labour,Very interested,Yorkshire & Humber,No,Kantar,Leeds Nort,E14000779,25/07/2017,1,1,2,Undergraduate,Voted
67125,Brexit,Labour,Fairly interested,Yorkshire & Humber,No,Kantar,Leeds Nort,E14000779,11/08/2017,1,1,2,No qualifications,Voted
67126,Poverty.,Labour,Fairly interested,Yorkshire & Humber,No,Kantar,Leeds Nort,E14000779,14/07/2017,1,1,2,No qualifications,
67209,Brexit,Conservatives,Fairly interested,Yorkshire & Humber,Yes,Kantar,Leeds Nort,E14000779,20/07/2017,1,1,1,Postgrad,Voted
67215,Moral state of the country.,Conservatives,Fairly interested,Yorkshire & Humber,No,Kantar,Leeds Nort,E14000779,17/07/2017,1,1,1,Undergraduate,Voted
67216,Brexit.,Don`t know,Very interested,Yorkshire & Humber,No,Kantar,Leeds Nort,E14000779,14/07/2017,1,1,1,Undergraduate,Voted
67217,Immigration,Don`t know,Fairly interested,Yorkshire & Humber,No,Kantar,Leeds Nort,E14000779,14/07/2017,1,1,2,Postgrad,Voted
67219,Brexit.,Labour,Very interested,Yorkshire & Humber,No,Kantar,Leeds Nort,E14000779,08/08/2017,1,1,3,A-level,Voted
67220,Brexit,None/No party,Fairly interested,Yorkshire & Humber,No,Kantar,Leeds Nort,E14000779,14/07/2017,1,1,2,Postgrad,
67221,Greed amongst people in Britain.,None/No party,Not very interested,Yorkshire & Humber,No,Kantar,Leeds Nort,E14000779,04/09/2017,1,1,1,Undergraduate,Voted
67508,austerity/ the way they are keeping all the wages back for the services nurses police /,Labour,Not very interested,Yorkshire & Humber,Yes,Natcen,Penistone,E14000876,14/07/2017,1,1,3,A-level,
67516,terrorism/ think its becoming more frequent the attacks i work for police and im acutely aware of lack of capabilities in south yorkshire to deal with it,None/No party,Fairly interested,Yorkshire & Humber,No,Natcen,Penistone,E14000876,09/08/2017,1,1,2,No qualifications,
67519,"brexit causing most of the problems will cause problems with food prices will be going up / all this immigration /i am not racist but there are people in this country that work and they are coming in some illegally to work, if we go into th",None/No party,Not at all interested,Yorkshire & Humber,No,Natcen,Penistone,E14000876,21/07/2017,1,1,1,No qualifications,
67523,probably brexit/ just seems to be taking a long tie and its slowing everthing down economy and business some businesses have stopped expanding,None/No party,Fairly interested,Yorkshire & Humber,No,Natcen,Penistone,E14000876,16/08/2017,1,1,1,Below GCSE,
