voted,tory_vote,election_interest,civic_duty,party_id,ideo_lr,ideo_pc1,ideo_pc2,vote_leave,class,female,edlevel,region
1,0,2,4,Labour,3,-0.371270079397551,0.25960245026351103,1,2,1,3,Yorkshire & Humber
1,0,2,5,Labour,4,-1.33145035669745,0.447416012210264,0,2,1,4,Yorkshire & Humber
1,0,3,4,Labour,3,-0.29985843610733504,-0.560955918137917,1,2,0,4,Yorkshire & Humber
1,1,1,1,Conservative,10,-0.0518169228246358,0.0405445744241771,0,2,0,0,Yorkshire & Humber
1,0,1,2,Labour,3,-0.4681658365497321,1.1869995876878898,0,1,1,0,Yorkshire & Humber
0,0,2,1,Conservative,8,0.8836234209989781,-0.601326379054873,1,2,0,2,Yorkshire & Humber
0,0,4,4,Labour,5,1.3911499115765,0.266195592917624,1,2,0,0,Yorkshire & Humber
1,1,2,4,Conservative,7,0.987752424286489,0.63767873751004,1,2,1,4,Yorkshire & Humber
0,0,2,4,Labour,4,1.1973421473982901,-1.31577091861657,1,2,0,3,Yorkshire & Humber
1,0,1,5,Labour,3,-1.1088249333200801,2.91999801245342,0,2,0,3,Yorkshire & Humber
1,1,1,5,Liberal Democrat,5,-1.24829260046299,-0.23318166448863298,0,1,0,4,Yorkshire & Humber
1,1,1,4,Conservative,5,-0.00298481888582146,-1.18580922503939,1,1,0,1,Yorkshire & Humber
1,1,2,3,Conservative,7,-1.08509895161685,-0.19886433950500199,0,1,0,4,Yorkshire & Humber
1,1,1,5,Conservative,7,1.20937150889953,-1.14152392977477,0,2,1,4,Yorkshire & Humber
1,0,2,5,Labour,5,1.19855694484944,0.38707971361237103,0,2,1,1,Yorkshire & Humber
1,0,1,4,Conservative,5,1.32402508924963,0.482962488374691,1,2,1,2,Yorkshire & Humber
1,1,2,3,Conservative,7,-0.148147105345195,-0.164238765336802,1,2,0,3,Yorkshire & Humber
1,0,1,5,Liberal Democrat,3,-2.6102827094967402,-0.197074074816236,0,1,1,4,Yorkshire & Humber
1,1,3,4,Conservative,5,-0.9849479777364231,-1.0603956044649,1,2,1,0,Yorkshire & Humber
1,0,1,4,Labour,3,-1.5485994436429098,-0.0237842578153063,0,2,1,5,Yorkshire & Humber
1,0,1,4,Labour,5,1.21357430197972,0.8158904485470021,0,2,0,3,Yorkshire & Humber
1,0,1,5,Liberal Democrat,3,-2.1284329488988503,0.860706655318484,0,2,1,2,Yorkshire & Humber
1,1,2,3,Conservative,8,-0.521454721107369,-1.03509827926147,0,1,0,4,Yorkshire & Humber
1,0,1,1,Labour,5,-8.12261987105333,0.34273272687118894,1,2,1,5,Yorkshire & Humber
1,0,1,5,Labour,1,-1.11183698013171,2.58188125784931,0,2,0,5,Yorkshire & Humber
1,0,1,3,Labour,1,-1.47905375971365,2.5135298303335,0,1,1,5,Yorkshire & Humber
1,0,1,2,Labour,3,-1.90355403705091,0.997378845901873,0,1,1,5,Yorkshire & Humber
0,0,1,5,Labour,0,0.43824925296287104,1.03380990673804,0,2,1,2,Yorkshire & Humber
1,0,2,4,Labour,3,1.27972712705434,0.739873455551883,1,2,0,4,Yorkshire & Humber
1,0,1,3,Labour,4,-2.52437806982475,0.9753123087010941,0,1,0,4,Yorkshire & Humber
1,1,2,3,Conservative,2,0.459211083511049,0.8361335982563319,0,2,1,2,Yorkshire & Humber
0,0,4,1,None / No party/ uncommitted,5,0.15476826799604698,-1.72984173687569,0,2,1,4,Yorkshire & Humber
1,0,1,5,Labour,1,-1.48139784183922,1.75873735796296,0,2,1,5,Yorkshire & Humber
1,0,1,3,Green Party,2,-0.376403417199284,2.84278174750466,0,1,1,4,Yorkshire & Humber
1,0,2,2,Labour,3,-1.25190361040648,2.46479848612671,0,1,0,4,Yorkshire & Humber
1,0,2,4,Labour,3,-1.09913019235532,1.2529585092671398,0,2,1,4,Yorkshire & Humber
1,0,1,4,Conservative,8,-2.20079812539245,0.30831380503531103,1,1,1,5,Yorkshire & Humber
1,0,1,4,Labour,4,-2.71374151186433,0.7961270504350569,0,2,0,4,Yorkshire & Humber
0,0,1,3,Conservative,8,-0.512023584216701,-0.560538918638179,0,1,1,2,Yorkshire & Humber
1,0,1,5,Labour,2,-1.11982048164228,1.6675385125300801,0,1,0,5,Yorkshire & Humber
1,0,1,4,Labour,2,-1.05561356879704,1.31999792408046,0,1,1,4,Yorkshire & Humber
0,0,2,2,Conservative,6,-0.3914805438178471,-0.150496457112735,0,2,0,2,Yorkshire & Humber
1,0,1,4,Conservative,7,-0.805570953715508,-0.9250986175763409,0,1,0,4,Yorkshire & Humber
1,0,3,3,Liberal Democrat,5,0.656697899515957,-0.243973876030153,1,1,1,0,Yorkshire & Humber
1,1,1,5,Conservative,8,0.0470660960729112,-1.13327278937956,0,1,0,4,Yorkshire & Humber
1,0,4,2,Conservative,7,1.88813005738984,0.771101720460764,1,1,0,4,Yorkshire & Humber
1,0,2,4,Conservative,5,0.506096750108331,-0.531237607335593,1,2,1,0,Yorkshire & Humber
1,1,2,4,Conservative,9,0.229269333604648,-1.24751626349786,1,1,0,2,Yorkshire & Humber
1,0,3,2,Labour,5,1.23912106272883,1.2828685614301,1,2,0,4,Yorkshire & Humber
1,0,3,3,Labour,5,0.45483543560134,-0.592076796564556,0,2,1,3,Yorkshire & Humber
0,0,3,3,Labour,5,0.0731507420308825,-0.3845895265806429,0,-1,1,2,Yorkshire & Humber
1,0,2,3,Conservative,6,-0.0985159240087376,0.26809477676259,0,1,0,3,Yorkshire & Humber
0,0,1,5,Conservative,4,1.29085039145399,0.556229656220405,1,2,1,0,Yorkshire & Humber
1,0,1,5,Labour,3,0.17295302373142302,2.36296248330413,0,1,1,4,Yorkshire & Humber
1,0,1,1,Labour,2,-1.23094214341206,2.62788506790341,0,2,1,5,Yorkshire & Humber
0,0,4,5,None / No party/ uncommitted,5,-1.6591558748771298,0.544158427411195,0,-1,1,2,Yorkshire & Humber
1,0,1,4,Labour,2,-1.68811445095828,1.4591041386405301,0,1,0,5,Yorkshire & Humber
1,0,3,4,Conservative,6,1.2137179968798202,-0.33559299372293205,1,2,0,3,Yorkshire & Humber
1,1,1,4,Conservative,5,-0.8671740871133199,-0.0303882885806197,1,1,0,5,Yorkshire & Humber
1,0,3,4,Labour,5,0.358341048211321,-0.385967636776657,0,1,1,3,Yorkshire & Humber
1,0,3,4,Conservative,5,0.4969811708912589,-0.11558185233312199,0,2,1,2,Yorkshire & Humber
0,0,2,4,Conservative,5,-0.9215464993265731,0.7205335386179301,0,2,1,0,Yorkshire & Humber
1,1,1,4,United Kingdom Independence Party (UKIP),8,-0.136492583644506,-0.7884156167535951,1,1,0,5,Yorkshire & Humber
0,0,4,3,None / No party/ uncommitted,5,-0.289907753433011,0.641277731524494,0,2,0,4,Yorkshire & Humber
1,1,1,4,Conservative,8,-1.620717735808,-1.10827045983913,1,2,1,4,Yorkshire & Humber
1,0,2,3,None / No party/ uncommitted,5,1.4804645195185802,0.378580643729991,0,2,1,3,Yorkshire & Humber
1,1,1,4,Conservative,7,0.10363160142227,-1.9677631165237501,0,2,0,4,Yorkshire & Humber
1,0,2,4,Liberal Democrat,5,0.572038279065668,0.5540188180604411,0,2,0,4,Yorkshire & Humber
1,0,2,5,Labour,4,-2.60701053362185,-0.5491879050380299,0,2,1,3,Yorkshire & Humber
1,0,1,5,Labour,5,1.20988508607259,-0.15460888995178398,0,2,1,3,Yorkshire & Humber
1,0,2,3,Labour,3,-2.63303672732481,-0.174376211293293,0,2,1,4,Yorkshire & Humber
0,0,2,4,Conservative,5,1.4714134970705801,-0.48611480888192,0,1,1,3,Yorkshire & Humber
1,0,3,3,Labour,5,1.22490881681632,0.11526944412034301,1,2,0,2,Yorkshire & Humber
1,1,3,5,Conservative,6,0.521206752236973,-1.6251235454084298,1,2,0,2,Yorkshire & Humber
1,0,2,3,Liberal Democrat,4,-1.9006086444489598,0.9284156528081751,0,-1,0,5,Yorkshire & Humber
1,0,2,4,Labour,3,-0.390855748932949,0.542737138875483,0,2,0,4,Yorkshire & Humber
1,0,1,3,Labour,3,0.0275978639157295,1.1735883629909398,1,1,0,5,Yorkshire & Humber
0,0,3,3,United Kingdom Independence Party (UKIP),9,-2.36002113112039,-1.4420913235198998,0,2,1,4,Yorkshire & Humber
1,1,2,4,Conservative,7,0.27835087409217796,-0.177260106123917,1,1,1,2,Yorkshire & Humber
1,1,1,1,Conservative,7,-0.0849480143663098,-1.10121856437418,1,1,1,4,Yorkshire & Humber
1,1,1,5,Conservative,5,0.0781126052339816,-1.79354975180611,1,2,0,4,Yorkshire & Humber
0,0,1,3,Conservative,5,1.2993763971216399,-0.617887682319449,1,1,1,2,Yorkshire & Humber
1,0,1,1,Liberal Democrat,4,0.40115965830912004,-3.51413525017539,0,1,1,4,Yorkshire & Humber
1,1,3,2,Don`t know,5,0.787386701322329,-0.595141553728297,1,2,1,4,Yorkshire & Humber
1,1,3,2,Conservative,5,-0.819468217565271,-2.2725305488668397,0,2,1,0,Yorkshire & Humber
1,1,1,4,Conservative,8,1.58136389739853,-2.00325891468126,0,1,0,5,Yorkshire & Humber
